id1,id2,entity1,entity2,word_path1,word_path2,dep_path1,dep_path2,pos_path1,pos_path2,original_sentence,ent1type,ent2type,relation,id_entities_pair
9025,9028,rue de Seine,Jean-Paul Sartre,Seine/rue/intersection/hôtel,Sartre/Jean-Paul/précédé/hôtel/hôtel,nmod/nmod/nmod/nmod,name/nsubj/acl/appos/nmod,PROPN/NOUN/NOUN/NOUN,PROPN/PROPN/VERB/NOUN/NOUN,"En 1945, il s'installe à Paris, tout d'abord à Montmartre puis, quelques années plus tard, dans un hôtel de Saint-Germain-des-Prés à l'intersection de la rue de Seine et de la rue de Buci, le mythique hôtel ""La Louisiane""  où l'ont précédé Jean-Paul Sartre et Simone de Beauvoir, tout le microcosme artistique et intellectuel de l'époque ainsi que de nombreux jazzmen qui y louaient des chambres au mois, voire à l'année.",lieu,personne,,11257
9024,9021,Saint-Germain-des-Prés,1945,,,,,,,"En 1945, il s'installe à Paris, tout d'abord à Montmartre puis, quelques années plus tard, dans un hôtel de Saint-Germain-des-Prés à l'intersection de la rue de Seine et de la rue de Buci, le mythique hôtel ""La Louisiane""  où l'ont précédé Jean-Paul Sartre et Simone de Beauvoir, tout le microcosme artistique et intellectuel de l'époque ainsi que de nombreux jazzmen qui y louaient des chambres au mois, voire à l'année.",commune,date,,11261
9040,9041,jardin du Luxembourg,Yves Simon,Luxembourg/jardin/place,Simon/Yves/témoigne/place,nmod/nmod/nmod,name/nsubj/advcl/nmod,PROPN/NOUN/NOUN,PROPN/PROPN/VERB/NOUN,"Il se promène dans les rues de son quartier de prédilection, au ""Flore"", chez ""Lipp"", sur la place Saint-Sulpice, au jardin du Luxembourg, comme en témoigne Yves Simon.",pays,personne,,11280
9050,9048,Paris,Égypte,Paris/vécu/déroulent,Égypte/déroulent,nmod/conj/ROOT,nmod/ROOT,PROPN/VERB/VERB,PROPN/VERB,"Tous ses récits  se déroulent dans son Égypte natale ou dans un pays imaginaire du Proche-Orient, bien qu'il ait vécu à Paris dès l'âge de trente-deux ans.",commune,pays,,11291
9077,9078,Paris,Louisiane,Paris/éteint,Louisiane/chambre/éteint,nmod/ROOT,appos/nmod/ROOT,PROPN/VERB,PROPN/NOUN/VERB,"Albert Cossery s'est éteint à l'âge de 94 ans le dimanche à Paris, dans sa chambre de l'hôtel ""La Louisiane"" où il résidait depuis plus de soixante ans.",commune,lieu,,11303
9100,9101,Vendenheim,Bas-Rhin,,,,,,,"La LGV Est européenne, ou  et , est une ligne à grande vitesse française, qui relie Vaires-sur-Marne en Seine-et-Marne à Vendenheim dans le Bas-Rhin.",commune,departement,http://www.wikidata.org/prop/direct/P150,11339
9102,9103,France,Allemagne,France/Nord-Est,Allemagne/Nord-Est,nmod/nmod,conj/nmod,PROPN/PROPN,PROPN/PROPN,"Elle est destinée à améliorer les axes de communication entre le Nord-Est de la France, l'Allemagne, la Suisse et le Luxembourg.",lieu,pays,,11353
9113,9112,10 juin,Moselle,juin/service,Moselle/Vaires-sur-Marne/reliant/de/service,nmod/nmod,nmod/dobj/conj/nsubj/nmod,NOUN/NOUN,PROPN/PROPN/VERB/ADP/NOUN,"Le premier tronçon de la ligne, long de et reliant Vaires-sur-Marne et Baudrecourt "">Moselle) est en service depuis le 10 juin 2007.",date,departement,,11364
9111,9112,Baudrecourt,Moselle,Baudrecourt/Vaires-sur-Marne,Moselle/Vaires-sur-Marne,conj/dobj,nmod/dobj,PROPN/PROPN,PROPN/PROPN,"Le premier tronçon de la ligne, long de et reliant Vaires-sur-Marne et Baudrecourt "">Moselle) est en service depuis le 10 juin 2007.",commune,departement,http://www.wikidata.org/prop/direct/P150,11365
9114,9112,2007,Moselle,,,,,,,"Le premier tronçon de la ligne, long de et reliant Vaires-sur-Marne et Baudrecourt "">Moselle) est en service depuis le 10 juin 2007.",date,departement,,11367
9138,9139,1975,Alsace,,,,,,,Une étude de 1975 conclut que le seul trafic de l'Alsace et de la Lorraine ne sera pas suffisant pour assurer la rentabilité de la ligne.,date,region,,11399
9157,9158,Paris,Munich,Paris/axe/prévoyait,Munich/prévoyait,nmod/dobj/ROOT,nmod/ROOT,PROPN/NOUN/VERB,PROPN/VERB,Le projet initial des années 1980 prévoyait un axe franco-allemand de Paris à Munich.,commune,lieu,,11423
9170,9171,Strasbourg,Bruxelles,Strasbourg/bifurcation/tronc,Bruxelles/tronc,nmod/conj/nmod,conj/nmod,PROPN/NOUN/NOUN,PROPN/NOUN,"En 1986, le député Marc Reymann, relayant les travaux d'une association d'Alsace-Lorraine, soumet au gouvernement un projet de tracé Nord-Est, avec un tronc commun entre les LGV Nord et Est de Paris à Soissons en passant par l'aéroport de Roissy, puis une bifurcation vers Strasbourg et Bruxelles.",commune,lieu,,11432
9168,9169,Soissons,aéroport de Roissy,Soissons/entre,Roissy/aéroport/passant/entre,nmod/acl,nmod/nmod/advcl/acl,PROPN/VERB,PROPN/NOUN/VERB/VERB,"En 1986, le député Marc Reymann, relayant les travaux d'une association d'Alsace-Lorraine, soumet au gouvernement un projet de tracé Nord-Est, avec un tronc commun entre les LGV Nord et Est de Paris à Soissons en passant par l'aéroport de Roissy, puis une bifurcation vers Strasbourg et Bruxelles.",commune,lieu,,11434
9167,9169,Paris,aéroport de Roissy,Paris/LGV/entre,Roissy/aéroport/passant/entre,nmod/dobj/acl,nmod/nmod/advcl/acl,PROPN/PROPN/VERB,PROPN/NOUN/VERB/VERB,"En 1986, le député Marc Reymann, relayant les travaux d'une association d'Alsace-Lorraine, soumet au gouvernement un projet de tracé Nord-Est, avec un tronc commun entre les LGV Nord et Est de Paris à Soissons en passant par l'aéroport de Roissy, puis une bifurcation vers Strasbourg et Bruxelles.",commune,lieu,http://www.wikidata.org/prop/direct/P931,11442
9168,9171,Soissons,Bruxelles,Soissons/entre/tronc,Bruxelles/tronc,nmod/acl/nmod,conj/nmod,PROPN/VERB/NOUN,PROPN/NOUN,"En 1986, le député Marc Reymann, relayant les travaux d'une association d'Alsace-Lorraine, soumet au gouvernement un projet de tracé Nord-Est, avec un tronc commun entre les LGV Nord et Est de Paris à Soissons en passant par l'aéroport de Roissy, puis une bifurcation vers Strasbourg et Bruxelles.",commune,lieu,,11447
9176,9177,Philippe Essig,RATP,Essig/Philippe,RATP/directeur/Philippe,name/nsubj,nmod/appos/nsubj,PROPN/PROPN,PROPN/NOUN/PROPN,"Philippe Essig, ancien directeur général de la RATP puis président de la SNCF, présente en 1989 le tracé actuel et résout en même temps l'autre épineux problème: le financement.",personne,societe,,11461
9176,9178,Philippe Essig,SNCF,Essig/Philippe,SNCF/président/RATP/directeur/Philippe,name/nsubj,nmod/conj/nmod/appos/nsubj,PROPN/PROPN,PROPN/NOUN/PROPN/NOUN/PROPN,"Philippe Essig, ancien directeur général de la RATP puis président de la SNCF, présente en 1989 le tracé actuel et résout en même temps l'autre épineux problème: le financement.",personne,societe,,11463
9201,9202,France,Allemagne,France,Allemagne/France,dobj,conj/dobj,PROPN,PROPN/PROPN,"Le 22 mai, au sommet franco-allemand de La Rochelle, les deux États s'engagent à réaliser une ligne à grande vitesse reliant la France et l'Allemagne, comprenant une branche nord via Sarrebruck et Mannheim, et une branche sud via Strasbourg et Karlsruhe; la même année, un protocole d'accord similaire est signé par les ministres des transports français et luxembourgeois à Metz.",lieu,pays,,11496
9231,9229,Épernay,1995,,,,,,,"En 1995, le rapport Blanc-Brossier, rédigé à la demande du ministère des Transports, préconise la refonte totale du projet, avec l'arrêt de la ligne grande vitesse à Épernay et l'adaptation de la ligne de Paris à Strasbourg classique pour le TGV pendulaire au-delà.",commune,date,,11548
9234,9235,Nancy,Gérard Lignac,Nancy,Lignac/Gérard/défendue/Nancy,ROOT,name/nmod/acl:relcl/ROOT,PROPN,PROPN/PROPN/VERB/PROPN,"À Nancy, qui aurait été avantagée par le tracé, cette option est défendue localement par Gérard Lignac directeur de L'Est républicain.",commune,personne,,11551
9243,9244,1998,RFF,,,,,,,"Un protocole de réalisation et de financement est signé le 24 février 1998 entre l'État, RFF, la SNCF et les collectivités territoriales.",date,societe,,11566
9243,9245,1998,SNCF,,,,,,,"Un protocole de réalisation et de financement est signé le 24 février 1998 entre l'État, RFF, la SNCF et les collectivités territoriales.",date,societe,,11569
9260,9258,Strasbourg,2007,,,,,,,"Le 24 janvier 2007, le protocole de financement des études et travaux préparatoires à la deuxième phase de la ligne entre Baudrecourt et Strasbourg  est signé.",commune,date,,11594
9262,9264,Paris,Moselle,Paris,Moselle/Baudrecourt/Paris,nmod,appos/nmod/nmod,PROPN,PROPN/PROPN/PROPN,"Une première phase de relie Vaires-sur-Marne  , à à l'est de Paris, à Baudrecourt "">Moselle) , où elle se raccorde aux lignes classiques Metz – Sarrebruck et Metz – Strasbourg.",commune,departement,,11604
9261,9264,Vaires-sur-Marne,Moselle,,,,,,,"Une première phase de relie Vaires-sur-Marne  , à à l'est de Paris, à Baudrecourt "">Moselle) , où elle se raccorde aux lignes classiques Metz – Sarrebruck et Metz – Strasbourg.",commune,departement,,11608
9274,9276,Strasbourg,Allemagne,Strasbourg,Allemagne/sud/Paris/Strasbourg,nmod,nmod/nmod/conj/nmod,PROPN,PROPN/NOUN/PROPN/PROPN,"En attendant celle-ci, les trains en provenance de Strasbourg, de Colmar et du sud de l'Allemagne circulaient au maximum à sur la ligne classique Paris - Strasbourg jusqu'à la gare de Réding, puis sur la ligne Réding – Metz jusqu'au raccordement de Baudrecourt.",commune,pays,,11634
9291,9292,Saint-Hilaire-au-Temple,Marne,,,,,,,"Ces bases étaient situées à Ocquerre , Vadenay et Saint-Hilaire-au-Temple "">Marne) et à Pagny-sur-Moselle .",commune,departement,,11652
9307,9309,2006,Vaires,,,,,,,"Le 8 juin 2006, la millionième traverse de la LGV Est européenne, colorée en vert pour l'occasion, a été posée; à cet instant, il ne restait plus qu'une quinzaine de kilomètres de voies à poser aux deux extrémités, cinq vers Vaires et dix vers Baudrecourt.",date,lieu,,11678
9316,9314,Seine-et-Marne,Dominique de Villepin,,,,,,,"Le 20 septembre 2006, le Premier ministre Dominique de Villepin a soudé officiellement le dernier rail du projet à Chauconin-Neufmontiers en Seine-et-Marne.",departement,personne,,11687
9329,9326,2014,RFF,,,,,,,"Le maître d'ouvrage du projet est RFF , le propriétaire du réseau ferré national français de 1997 à 2014.",date,societe,,11705
9365,9363,2005,SNCF,,,,,,,"Le taux de rentabilité interne du projet pour la SNCF a quant à lui été revu à la baisse: s'il était estimé à 5,7 % en 2000, une estimation de novembre 2005 l'a fait chuter à 4,5 %.",date,societe,,11747
9372,9373,2009,conseil régional de Lorraine,,,,,,,"En juillet 2009, après deux années d'exploitation, le président du conseil régional de Lorraine à ainsi réclamé à l'État le versement de 113 millions d'euros aux collectivités territoriales, en application de cette « clause de bonne fortune ».",date,region,,11754
9384,9385,France,Luxembourg,France/Est,Luxembourg/Est,nmod/conj,conj/conj,PROPN/NOUN,PROPN/NOUN,"La ligne permet de relier Paris à Strasbourg , mais aussi à l'Est de la France, au Luxembourg, au Sud de l'Allemagne, et, de à, au Nord-Ouest de la Suisse .",lieu,pays,,11767
9383,9385,Strasbourg,Luxembourg,Strasbourg/relier,Luxembourg/Est/relier,nmod/acl,conj/conj/acl,PROPN/VERB,PROPN/NOUN/VERB,"La ligne permet de relier Paris à Strasbourg , mais aussi à l'Est de la France, au Luxembourg, au Sud de l'Allemagne, et, de à, au Nord-Ouest de la Suisse .",commune,pays,,11772
9382,9384,Paris,France,Paris/relier,France/Est/relier,dobj/acl,nmod/conj/acl,PROPN/VERB,PROPN/NOUN/VERB,"La ligne permet de relier Paris à Strasbourg , mais aussi à l'Est de la France, au Luxembourg, au Sud de l'Allemagne, et, de à, au Nord-Ouest de la Suisse .",commune,lieu,http://www.wikidata.org/prop/direct/P36,11773
9389,9388,Paris,France,Paris/régions/Est,France/Est,nmod/conj/nmod,nmod/nmod,PROPN/NOUN/NOUN,PROPN/NOUN,"Elle autorise aussi, par l'emprunt de la, des relations rapides entre l'Est de la France et les autres régions déjà reliées par une LGV à Paris.",commune,lieu,http://www.wikidata.org/prop/direct/P1376,11777
9393,9394,France,Allemagne,France/nord-est,Allemagne/sud/nord-est,nmod/nmod,nmod/conj/nmod,PROPN/NOUN,PROPN/NOUN/NOUN,"Elle s'inscrit dans un projet à long terme, appelé « Magistrale européenne », visant à relier à grande vitesse Paris et Budapest, à travers le nord-est de la France, le sud de l'Allemagne, l'Autriche et Vienne.",lieu,pays,,11780
9393,9395,France,Autriche,France/nord-est,Autriche/nord-est,nmod/nmod,conj/nmod,PROPN/NOUN,PROPN/NOUN,"Elle s'inscrit dans un projet à long terme, appelé « Magistrale européenne », visant à relier à grande vitesse Paris et Budapest, à travers le nord-est de la France, le sud de l'Allemagne, l'Autriche et Vienne.",lieu,pays,,11785
9391,9393,Paris,France,Paris/vitesse/relier,France/nord-est/travers/relier,appos/nmod/acl,nmod/nmod/conj/acl,PROPN/NOUN/VERB,PROPN/NOUN/NOUN/VERB,"Elle s'inscrit dans un projet à long terme, appelé « Magistrale européenne », visant à relier à grande vitesse Paris et Budapest, à travers le nord-est de la France, le sud de l'Allemagne, l'Autriche et Vienne.",commune,lieu,http://www.wikidata.org/prop/direct/P36,11787
9391,9394,Paris,Allemagne,Paris/vitesse/relier,Allemagne/sud/nord-est/travers/relier,appos/nmod/acl,nmod/conj/nmod/conj/acl,PROPN/NOUN/VERB,PROPN/NOUN/NOUN/NOUN/VERB,"Elle s'inscrit dans un projet à long terme, appelé « Magistrale européenne », visant à relier à grande vitesse Paris et Budapest, à travers le nord-est de la France, le sud de l'Allemagne, l'Autriche et Vienne.",commune,pays,,11791
9404,9405,Forbach,Sarrebruck,Forbach/relie,Sarrebruck/relie,nmod/acl:relcl,nmod/acl:relcl,PROPN/VERB,PROPN/VERB,"Le premier tronçon de la ligne s'étend sur de Vaires-sur-Marne, dans l'Est de la banlieue parisienne, à Baudrecourt, où une voie unique relie la LGV à la ligne de Rémilly à Sarrebruck vers Forbach et Sarrebruck, tandis qu'un saut-de-mouton bascule le sens de circulation de gauche  à droite "">Moselle), pour continuer sur la ligne vers Réding.",commune,lieu,,11799
9404,9407,Forbach,Moselle,Forbach/relie/Baudrecourt/banlieue,Moselle/circulation/sens/saut-de-mouton/banlieue,nmod/acl:relcl/conj/nmod,nmod/nmod/appos/conj/nmod,PROPN/VERB/PROPN/NOUN,PROPN/NOUN/NOUN/NOUN/NOUN,"Le premier tronçon de la ligne s'étend sur de Vaires-sur-Marne, dans l'Est de la banlieue parisienne, à Baudrecourt, où une voie unique relie la LGV à la ligne de Rémilly à Sarrebruck vers Forbach et Sarrebruck, tandis qu'un saut-de-mouton bascule le sens de circulation de gauche  à droite "">Moselle), pour continuer sur la ligne vers Réding.",commune,departement,http://www.wikidata.org/prop/direct/P150,11812
9411,9412,Hauts-de-France,Picardie,,,,,,,"Les régions françaises traversées sont l'Île-de-France, les Hauts-de-France et le "">Picardie, la Champagne-Ardenne et la Lorraine).",lieu,region,http://www.wikidata.org/prop/direct/P1366,11819
9411,9413,Hauts-de-France,Champagne-Ardenne,,,,,,,"Les régions françaises traversées sont l'Île-de-France, les Hauts-de-France et le "">Picardie, la Champagne-Ardenne et la Lorraine).",lieu,region,,11822
9426,9427,Strasbourg,2016,,,,,,,"Une des particularités de cette ligne est d'être organisée en « arêtes de poisson », ce qui est très adapté pour une liaison depuis ou vers Paris, mais beaucoup moins aisé pour les dessertes intercités, mises à part les relations Luxembourg – Metz / Nancy – Strasbourg prévues à partir de 2016 .",commune,date,,11833
9434,9431,Toul,Lorraine,Toul/Commercy/savoir/traversées/villes/sont,Lorraine/qui/sont,conj/dobj/acl/appos/dobj/acl:relcl,nmod/nsubj/acl:relcl,PROPN/PROPN/VERB/NOUN/NOUN/VERB,PROPN/PRON/VERB,"Comme les autres LGV ouvertes jusqu'à présent, la LGV Est a des laissées-pour-compte qui, en Lorraine, sont principalement les villes traversées par l'actuelle ligne Paris – Nancy – Strasbourg, à savoir Commercy  et Toul, mais également Longwy et Pont-à-Mousson.",commune,region,,11862
9446,9447,viaduc de Jaulny,viaduc de la Moselle,Jaulny/viaduc/viaduc,Moselle/viaduc/viaduc,nmod/conj/dep,nmod/conj/dep,PROPN/NOUN/NOUN,PROPN/NOUN/NOUN,"Parmi les quatorze viaducs que totalise la ligne, trois sont particulièrement remarquables: le viaduc de la Meuse , le viaduc de Jaulny  et le viaduc de la Moselle .",commune,departement,,11872
9451,9450,Meuse,Lorraine,Meuse/vallée/secteur/zone/marque,Lorraine/parc/entrée/marque,nmod/nmod/nsubj/appos/ROOT,nmod/nmod/dobj/ROOT,PROPN/NOUN/NOUN/NOUN/VERB,PROPN/NOUN/NOUN/VERB,"Il marque l'entrée de la ligne dans le parc naturel régional de Lorraine avec d'importantes contraintes environnementales, ce secteur de la vallée de la Meuse étant classé zone de protection spéciale  et inscrit au réseau Natura 2000.",departement,region,,11878
9460,9462,Lorraine,ZNIEFF,Lorraine/parc/située/traverse,ZNIEFF/traverse,nmod/nmod/acl/ROOT,nmod/ROOT,PROPN/NOUN/VERB/VERB,PROPN/VERB,"Également située dans le parc de Lorraine, il traverse de plus un site inscrit comme ZNIEFF.",region,societe,,11888
9510,9508,Verdun,Trois-Domaines,,,,,,,"Loin de toute agglomération, la gare  est située aux Trois-Domaines, à mi-chemin entre Bar-le-Duc et Verdun, villes reliées entre elles seulement par la RN 35.",commune,lieu,,11934
9533,9534,Louvigny,aéroport Metz-Nancy-Lorraine,,,,,,,"Alors que la DUP et un accord national du 7 janvier 2000 préconisaient une gare d'interconnexion à Vandières, , le président du Conseil régional Gérard Longuet et le Conseil général de Moselle décidèrent de l'emplacement de cette gare à Louvigny , dans une zone proche de l'aéroport Metz-Nancy-Lorraine, mais loin de toute ligne de chemin de fer et de toute agglomération.",commune,lieu,,11945
9624,9625,Inexia,Setec,Inexia/Arcadis/assurée,Setec/groupe/tronçon/assurée,conj/nmod/ROOT,appos/conj/nmod/ROOT,PROPN/PROPN/ADJ,PROPN/NOUN/NOUN/ADJ,La maîtrise d'œuvre est assurée par Arcadis et Inexia pour le tronçon G et par le groupe Setec  pour le tronçon H.,organisation,societe,,12072
9688,9685,2010,Kehl,,,,,,,"Elles sont donc rénovées avec, notamment pour la ligne Strasbourg – Kehl, la construction d'un nouveau pont sur le Rhin au niveau de Kehl, ouvrage qui a été inauguré en 2010.",date,lieu,,12178
9701,9702,Moselle,Sarre,Moselle/responsables,Sarre/responsables,nmod/nsubj,nmod/nsubj,PROPN/NOUN,PROPN/NOUN,"En avril 2009, les responsables politiques de la Moselle, de la Sarre et de Rhénanie-Palatinat ont signé une déclaration visant à promouvoir l'axe nord, et demandant une amélioration des vitesses et des fréquences entre Baudrecourt et Mannheim.",departement,lieu,,12193
9701,9703,Moselle,Rhénanie-Palatinat,,,,,,,"En avril 2009, les responsables politiques de la Moselle, de la Sarre et de Rhénanie-Palatinat ont signé une déclaration visant à promouvoir l'axe nord, et demandant une amélioration des vitesses et des fréquences entre Baudrecourt et Mannheim.",departement,lieu,,12197
9709,9710,Mannheim,Sarrebruck,Mannheim/Baudrecourt/entre,Sarrebruck/entre,conj/dobj/acl,nmod/acl,PROPN/PROPN/VERB,PROPN/VERB,"La convention de financement de la seconde phase de la LGV-Est prévoyait ainsi d'améliorer de le trajet entre Baudrecourt et Mannheim par Sarrebruck, pour qu'il reste compétitif par rapport au détour par Strasbourg.",lieu,personne,,12203
