id1,id2,entity1,entity2,ent1type,ent2type,shortest_dependency_path_p,shortest_dependency_path_w,shortest_dependency_path_t,original_sentence,id_entities_pair,relation
7070,7071,1958,Festival de Cannes,date,organisation,advmod,déjà,ADV,"L'année 1962 marque un tournant dans la carrière de Jeanne Moreau avec le film ""Jules et Jim"" de François Truffaut qu'elle avait déjà rencontré en 1958 lors du Festival de Cannes en compagnie de Henri-Pierre Roché, l'auteur, qui mourra peu après.",8262,
7160,7161,1998,Académie des Oscars,date,organisation,ROOT/dobj,recevoir/hommage,VERB/NOUN,"Jeanne Moreau reçoit des mains de Sharon Stone, en 1998, un hommage de l'Académie des Oscars pour l'ensemble de sa carrière.",8414,
7170,7168,1995,Festival de Cannes,date,organisation,acl/nmod,présider/foi,VERB/NOUN,Elle est la seule comédienne à avoir présidé deux fois le jury du Festival de Cannes: en 1975 et en 1995.,8431,
13591,13593,2016,FC Barcelone,date,organisation,nummod/ROOT,21 novembre/signer,NUM/VERB,"Le 21 novembre 2016, Nestlé signe un accord de sponsoring avec le FC Barcelone "">Milo).",17004,
13627,13629,1984,ONG,date,organisation,ROOT/nmod/acl:relcl,signer/Nestlé/accuser,VERB/PROPN/VERB,"Ce code est signé en 1984 par Nestlé, qui a cependant été à plusieurs reprises accusée par des ONG ou des journalistes de violer ce code.",17061,
17831,17829,1974,CEE,date,organisation,acl:relcl/nmod/nmod/dobj/acl/amod/nmod/nmod,suivre/barrière/suppression/politique/admettre/européen/époque/fondateur,VERB/NOUN/NOUN/NOUN/VERB/ADJ/NOUN/NOUN,"Bien qu'ayant été un fervent européen à l'époque des grands fondateurs de la CEE, Maurice Allais n'a jamais admis la politique de suppression systématique des barrières douanières qui a été suivie depuis 1974 en Europe.",22310,
19437,19439,1994,CNC,date,organisation,ROOT/dobj/nmod,présider/Commission d'avances/recette,VERB/PROPN/NOUN,"En 1994, elle préside la Commission d'avances sur recettes du CNC et devient rédactrice en chef des ""Cahiers du cinéma"" le temps d'un numéro, où elle discute notamment avec Jean Baudrillard, Nathalie Sarraute, Brian De Palma, Pedro Almodóvar et Antoinette Fouque .",24439,
21498,21500,1972,NASA,date,organisation,ROOT/conj:et,lancer/décider,VERB/VERB,Finalement en 1972 le programme de la navette spatiale américaine est lancée et la NASA décide d'adapter les installations de la base pour son lancement.,27276,
21503,21504,2011,NASA,date,organisation,ROOT/parataxis,avoir/décider,VERB/VERB,Le dernier vol a lieu en 2011 car la NASA a décidé de retirer du service cet engin spatial pas assez fiable et dont le coût de lancement s'est révélé finalement prohibitif.,27278,
23355,23356,2014,Daesh,date,organisation,nmod/nmod/appos,Institute for Economics and Peace/rapport/groupe,NOUN/NOUN/NOUN,"Aux termes d'un rapport de l'Institute for Economics and Peace  publié en 2014, les groupes Daesh, Al-Qaïda, Boko Haram et les Talibans, défendent tous « des idéologies religieuses basées sur des interprétations extrémistes du wahhabisme ».",29819,
23905,23907,1996,Académie des Beaux-Arts,date,organisation,ROOT,professeur,NOUN,"En 1996, Cartier-Bresson est nommé professeur honoraire à l'Académie des Beaux-Arts de Chine, puis, concernant le Tibet, il écrit une lettre aux autorités chinoises pour dénoncer « les persécutions dont la Chine se rend coupable ».",30548,
24104,24105,1927,SNPN,date,organisation,auxpass,être,AUX,"Premier espace protégé à avoir été mis en place en Camargue, la Réserve zoologique et botanique de Camargue a été créée en 1927 par la SNPN.",30748,
25534,25532,2005,TNT,date,organisation,nummod/nmod,31 mars/lancement,NUM/NOUN,"Depuis, France 3, Cinétoile en 2001, France 4 dès son premier jour lors du lancement de la TNT le 31 mars 2005, Jimmy et Direct 8 ont rediffusé l'intégralité des épisodes plusieurs fois.",32389,
27126,27123,1979,Seconde Guerre mondiale,date,organisation,nmod/cc/acl,fin/puis/avoir,NOUN/SCONJ/VERB,"Le développement de l'aviation civile a eu lieu après la Seconde Guerre mondiale, puis surtout à la fin du, malgré les chocs pétroliers de 1973 et 1979.",34480,
29675,29676,2000,CBS,date,organisation,ROOT,passer,VERB,"En 2000, CBS passe sous le contrôle de Viacom, entreprise née d'un de CBS en 1971.",37188,
29829,29830,1931,CBS,date,organisation,ROOT,commencer,VERB,"En 1931, CBS commence aussi de manière expérimentale la production télévisuelle avec la chaîne W2XAB diffusant un programme quotidien d'une heure uniquement dans la région de New York.",37431,
29854,29855,1932,CBS,date,organisation,nmod/ROOT/acl,mar/studio/être,NOUN/NOUN/VERB,"En mars 1932, le studio Paramount est au bord de la faillite et revend ses actions à CBS.",37463,
29989,29990,1941,CBS,date,organisation,ROOT,obtenir,VERB,"En 1941, CBS obtient l'autorisation d'émission de manière plus régulière, la chaîne est renommée WCBW.",37640,
30019,30020,1941,FCC,date,organisation,nmod/ROOT,côté/imposer,NOUN/VERB,"D'un autre côté, en 1941, la FCC impose à NBC de se séparer l'un de ses deux réseaux, ce sera NBC Blue, qui devient en 1943 American Broadcasting Company.",37683,
30025,30027,1940,Seconde Guerre mondiale,date,organisation,ROOT,recruter,VERB,"En 1940, juste avant l'entrée en guerre des États-Unis dans la Seconde Guerre mondiale, CBS recrute Edmund A.",37697,
31479,31480,1949,OECE,date,organisation,nmod/nmod/det,accord/cadre/le,NOUN/NOUN/DET,"En effet, il est devenu transférable à l'étranger grâce aux accords de paiement intra-européens signés en 1947, 1948 et 1949 dans le cadre de l'OECE, et la nouvelle dévaluation ainsi que la réduction de l'inflation jusqu'en 1956 permettent de maintenir pendant huit ans la parité du franc.",39321,
32793,32792,1984,Collège de France,date,organisation,acl,compter,VERB,"Il est aussi professeur à l'Institut des hautes études scientifiques depuis 1979 et au Collège de France à compter de 1984, titulaire de la chaire « Analyse et Géométrie ».",40913,
32982,32983,2005,ONG,date,organisation,ROOT/nmod/nmod,grâce/présence/dizaine,NOUN/NOUN/NOUN,"En 2005, grâce à la présence de et plusieurs dizaines d'ONG à l'« EXPO Aichi », première exposition universelle du, la ville de Nagoya affirme sa stature internationale.",41149,
33001,33000,1969,Seconde Guerre mondiale,date,organisation,nmod/conj/nmod,février/atteindre/issu,NOUN/VERB/ADJ,"Réduite à environ, à l'issue de la Seconde Guerre mondiale , elle atteint les deux millions  en février 1969.",41166,
33020,33019,1959,Seconde Guerre Mondiale,date,organisation,acl:relcl/nsubjpass/acl,reconstruire/qui/détruire,VERB/PRON/VERB,"Nagoya possède un château qui, détruit pendant la Seconde Guerre Mondiale, a été reconstruit à l'identique en 1959.",41183,
33652,33653,1986,CLT,date,organisation,nummod/ROOT,16 janvier/déposer,NUM/VERB,"Le 16 janvier 1986, la CLT dépose en vain un recours en annulation de l'accord de concession devant le Conseil d'État et n'obtient du gouvernement qu'un droit à utiliser l'un des deux canaux encore libres du futur satellite TDF 1.",42090,
33904,33905,1989,CSA,date,organisation,nummod/ROOT,24 novembre/miser,NUM/VERB,"Le 24 novembre 1989, la chaîne est mise en demeure par le CSA, La Cinq ayant dépassé le plafond de 104 diffusions d'œuvres cinématographiques entre 20h30 et 22h30 pour l'année 1989.",42449,
35235,35236,1974,Union soviétique,date,organisation,ROOT/acl,arrêter/expulser,VERB/VERB,"Il est arrêté en 1974, expulsé d'Union soviétique et déchu de sa citoyenneté.",44081,
35650,35649,1963,OAS,date,organisation,nmod/auxpass/acl:relcl/nmod/appos,avril/être/abattre/Jean de Brem/journaliste,NOUN/AUX/VERB/PROPN/NOUN,"Il était le cousin de Jean de Brem, journaliste et militant de l'OAS, qui fut abattu par la police en avril 1963.",44647,
23783,23785,1939,Parti communiste français,date,partipolitique,nmod/auxpass/nsubjpass,août/être/interdit,NOUN/AUX/ADJ,"En août 1939, à la suite du Pacte germano-soviétique, la presse communiste est interdite et le Parti communiste français est dissous.",30399,
39026,39027,1978,PCF,date,partipolitique,acl/ROOT/acl:relcl,althusser/ce/durer,VERB/PRON/VERB,"Althusser critiqua aussi durement son parti, en 1978, dans ""Ce qui ne peut durer dans le PCF"".",48829,
43541,43538,2008,Parti socialiste,date,partipolitique,appos/ROOT/appos,maire/homme politique/membre,NOUN/NOUN/NOUN,"Edmond Hervé, né le à La Bouillie , est un homme politique français membre du Parti socialiste, maire de Rennes de 1977 à 2008 et sénateur de 2008 à 2014 du département d'Ille-et-Vilaine.",54820,
75522,75525,1988,Front National,date,partipolitique,ROOT/nmod,recevoir/président,VERB/NOUN,"En 1988, Philippe Marini reçoit Jean-Marie Le Pen, alors président du Front National, à Compiègne, avant la présidentielle, mais aussi le prêtre catholique intégriste Marcel Lefebvre.",94923,
124,125,2005,Canada,date,pays,nmod/conj:ainsi,dévoilement/présenter,NOUN/VERB,"Nommé Ilanaaq, un mot signifiant « ami » en inuktitut, le nouveau logo a été présenté par le comité organisateur des jeux lors de son dévoilement, le 23 avril 2005, comme un symbole, ainsi que des du Canada.",138,
123,125,23 avril,Canada,date,pays,conj:ainsi,présenter,VERB,"Nommé Ilanaaq, un mot signifiant « ami » en inuktitut, le nouveau logo a été présenté par le comité organisateur des jeux lors de son dévoilement, le 23 avril 2005, comme un symbole, ainsi que des du Canada.",141,
803,802,2010,Allemagne,date,pays,nmod/conj/nmod,janvier/station/instar,PROPN/NOUN/NOUN,"Il conduira aussi l'Allemagne à accueillir, à l'instar des nations participantes, une station au sol de réception des images Helios en janvier 2010.",981,
1350,1352,1976,États-Unis,date,pays,nmod/nmod/ROOT/dobj,année/fin/faire/retour,NOUN/NOUN/VERB/NOUN,"À la fin de l'année 1976, Coppola fait un premier retour aux États-Unis avec des centaines d'heures d'images qui s'avèrent être totalement inutilisables.",1603,
1881,1880,2007,Canada,date,pays,ROOT,exister,VERB,"Au Canada, depuis 2007, il existe un vaccin pentavalent oral à virus vivant contre la gastro-entérite à rotavirus.",2145,
2352,2354,2000,Gabon,date,pays,conj:et,novembre,NOUN,"Depuis novembre 2000 au Congo-Brazzaville et au Gabon, l'apparition du virus Ebola a fait plusieurs centaines de victimes parmi les grands singes.",2675,
2498,2500,1974,Éthiopie,date,pays,case/det,sur/le,ADP/DET,"Lucy, ou Dinqnesh , parfois écrit Dinknesh, est le surnom du fossile de l'espèce éteinte ""Australopithecus afarensis"" découvert en 1974 sur le site de Hadar, en Éthiopie, par une équipe de recherche internationale.",2883,
3257,3260,1948,Bulgarie,date,pays,nmod/punct,"décembre/,",NOUN/PUNCT,"En décembre 1948, le même Dimitrov, secrétaire général du Parti communiste bulgare et premier ministre de la République populaire de Bulgarie, donne la définition de la démocratie populaire comme un; il définit par la suite la démocratie populaire comme étant tout simplement une nouvelle forme de dictature du prolétariat.",3753,
5344,5342,2003,Lituanie,date,pays,nmod/ROOT/amod,élection présidentielle/remporter/Premier ministre,NOUN/VERB/ADJ,"Après avoir été par deux fois Premier ministre de Lituanie pendant une courte période, il remporte l'élection présidentielle de 2003 mais est destitué l'année suivante par le Parlement pour violation de la Constitution, accusé d'être lié au grand banditisme international.",6107,
6629,6632,2016,Suisse,date,pays,nsubj/cc/punct,"qui/et/,",PRON/CONJ/PUNCT,"Les hôtels de glace se sont ainsi développés en Laponie suédoise pour l'hôtel de glace de Jukkasjärvi  et finlandaise pour le ""Igloo Village Kakslauttanen"", en iglous de verre ouvert toute l'année, au Canada, avec l'""Hôtel de Glace"", créé en 2001, un hôtel reconstruit tous les ans et qui déménage en 2016 au Village vacances Valcartier, au nord de la ville de Québec, mais aussi en Suisse à Zermatt où un village d'iglous s'est établi à d'altitude.",7666,
8995,8998,1998,Égypte,date,pays,ROOT/parataxis,confier/Chawâms,VERB/PROPN,"En 1998, il confie à Abdallah Naaman: « Nous sommes des Chawâms d'Égypte.",11207,
9019,9017,1941,États-Unis,date,pays,acl/acl/nmod,publier/aider/voyage,VERB/VERB/NOUN,"La rencontre de Henry Miller lors d'un voyage aux États-Unis aide Cossery à publier son premier ouvrage en 1941, ""Les Hommes oubliés de Dieu"".",11237,
9745,9747,2003,Luxembourg,date,pays,nmod/nsubj/ROOT/nmod,montant/travaux/mettre/de,NOUN/NOUN/VERB/PROPN,Ces travaux d'un montant de 750 M€2003 devaient mettre Bruxelles à de Luxembourg et à de Strasbourg.,12254,
13549,13551,2016,Suisse,date,pays,nummod/amod,2 juin/présent,NUM/ADJ,"Le musée interactif de Nestlé Le nest, établi dans la zone industrielle historique de Vevey à proximité de la gare, a été inauguré le 2 juin 2016 Nestlé est présent en Suisse à Vevey , Bursins , Orbe , Broc , Konolfingen , Wangen , Bâle , Hirzel  et Rorschach .",16936,
13630,13632,2010,Indonésie,date,pays,ROOT/acl/dobj/acl,rapport/dénoncer/méthode/utiliser,NOUN/VERB/NOUN/VERB,"En 2010, un rapport de l'IBFAN dénonce les méthodes utilisées en Indonésie par les multinationales Nestlé, Danone et Friesland pour promouvoir le lait en poudre auprès du personnel hospitalier aux dépens de la santé des femmes et des nouveau-nés.",17072,
15580,15581,1977,États-Unis,date,pays,nmod/acl/det/acl,janvier/lancer/An Evening With Diana Ross/classer,NOUN/VERB/DET/VERB,"De cette tournée, où ""Love Hangover"" n'est qu'une musique de fond pour une démonstration de danse, elle tirera un double album, enregistré à l' de Los Angeles, ""An Evening With Diana Ross"", lancé en janvier 1977 et classé aux États-Unis puis en Angleterre.",19546,
15724,15726,1978,États-Unis,date,pays,nmod/nmod/ROOT/nmod/dobj,décembre/simple/publier/classer/R&B,NOUN/ADJ/VERB/VERB/X,La chanson est publiée en simple en décembre 1978 et elle se classe R&B et pop aux États-Unis en janvier 1979 puis au Royaume-Uni en février.,19738,
15918,15919,1983,États-Unis,date,pays,nmod/acl,mai/paraître,NOUN/VERB,"Il existe d'ailleurs deux versions en vinyle de cette anthologie, sensiblement différentes dans le choix des morceaux: celle parue en mai 1983 aux États-Unis pour le anniversaire de la Motown  et celle parue en Angleterre, plus riche .",19934,
16304,16305,1989,États-Unis,date,pays,nmod/ROOT,mar/sortir,NOUN/VERB,"Comme pour matérialiser le retour de la reine dans son palais, les remixes de ""Love Hangover"" sortent en mars 1989 aux États-Unis et ils se classent dance.",20399,
16862,16863,2007,États-Unis,date,pays,nsubj,retour,NOUN,"Son retour discographique en 2007 aux États-Unis, après sept années d'absence, est un succès puisque l'album se classe R&B.",21132,
18029,18026,1900,Espagne,date,pays,punct/nmod/amod,:/établir/riche,PUNCT/VERB/ADJ,"Au début du, la ville est l'une des plus riches d'Espagne et de nombreuses grandes compagnies s'y établissent: Euskalduna en 1900 , Ibérduero , Altos Hornos de Viscaya en 1902 .",22564,
18354,18357,2003,Belgique,date,pays,acl/ROOT/nmod/advmod/acl:relcl,partir/initiateur/université/Bien Commun/débuter,VERB/NOUN/NOUN/ADV/VERB,"À partir de 2003, il est l'initiateur de l'université du Bien Commun dont les travaux à titre expérimental ont débuté en Italie  et en Belgique .",22959,
18493,18496,1882,États-Unis,date,pays,ROOT,consul-général,NOUN,"En 1882, Huang fut nommé Consul-général à San Francisco aux États-Unis.",23085,
18503,18505,1890,Chine,date,pays,ROOT/advcl/nmod/nmod/nmod,déménager/agir/titre/conseiller/ambassade,VERB/VERB/NOUN/NOUN/NOUN,"En 1890, il déménagea à Londres pour agir à titre de conseiller de l'ambassade de Chine.",23091,
18582,18579,1923,Japon,date,pays,conj:et/ROOT,obtenir/rendre,VERB/VERB,"Ensuite, Guo Moruo se rend au Japon en 1914 pour se consacrer à des études de médecine et obtient un diplôme de l'Université impériale de Kyūshū en 1923.",23173,
22024,22025,1993,Portugal,date,pays,ROOT/nmod,confirmation/victoire,NOUN/NOUN,"Confirmation en 1993, avec une deuxième victoire en Grand Prix, au Portugal, et la quatrième place au championnat.",27975,
23056,23057,crise pétrolière de 1973,Arabie saoudite,date,pays,ROOT,bénéficier,VERB,"Suite à la crise pétrolière de 1973 l'Arabie saoudite bénéficia d'une importante manne pétrolière , laquelle permit de financer le prosélytisme wahhabite: Des dizaines de milliards de dollars de cet argent ont été dépensés dans des livres, des médias, des écoles, des bourses pour les étudiants , des bourses et des subventions pour récompenser des journalistes, des universitaires et des érudits islamiques, la construction de centaines de centres islamiques et des universités, et plus d'un millier d'écoles et un millier de mosquées.",29364,
